RAW: 10, s: 50, aX: -0.11, aY: -0.01, aZ: 10.09, gX: -0.03, gY: -0.01, gZ: 0.01, timeS: 60023.00
RAW: 11, s: 55, aX: -0.01, aY: -0.08, aZ: 10.27, gX: -0.01, gY: -0.02, gZ: 0.01, timeS: 60037.00
RAW: 12, s: 60, aX: 0.13, aY: -0.01, aZ: 10.33, gX: 0.08, gY: 0.03, gZ: -0.02, timeS: 60051.00
RAW: 13, s: 65, aX: -0.88, aY: 1.45, aZ: 10.48, gX: 0.12, gY: -0.04, gZ: 0.10, timeS: 60064.00
RAW: 14, s: 70, aX: 0.03, aY: 1.42, aZ: 10.59, gX: 0.14, gY: 0.01, gZ: 0.23, timeS: 60078.00
RAW: 15, s: 75, aX: 0.98, aY: 1.84, aZ: 9.79, gX: 0.20, gY: 0.08, gZ: 0.05, timeS: 60091.00
RAW: 16, s: 80, aX: 0.73, aY: 1.35, aZ: 10.18, gX: 0.12, gY: -0.10, gZ: -0.02, timeS: 60105.00
RAW: 17, s: 85, aX: 1.14, aY: 1.41, aZ: 7.95, gX: 0.00, gY: -0.07, gZ: -0.05, timeS: 60118.00
RAW: 18, s: 90, aX: 0.59, aY: 1.74, aZ: 9.79, gX: -0.08, gY: -0.01, gZ: -0.08, timeS: 60132.00
RAW: 19, s: 95, aX: 0.91, aY: 1.96, aZ: 10.29, gX: -0.15, gY: 0.01, gZ: 0.01, timeS: 60146.00
RAW: 20, s: 100, aX: 0.58, aY: 1.83, aZ: 10.14, gX: -0.24, gY: 0.02, gZ: -0.06, timeS: 60159.00
RAW: 21, s: 105, aX: -0.07, aY: 0.78, aZ: 9.48, gX: -0.30, gY: -0.03, gZ: -0.08, timeS: 60173.00
RAW: 22, s: 110, aX: 0.06, aY: 1.47, aZ: 10.29, gX: -0.25, gY: -0.01, gZ: -0.18, timeS: 60186.00
RAW: 23, s: 115, aX: 0.47, aY: 2.04, aZ: 11.70, gX: -0.18, gY: -0.09, gZ: -0.13, timeS: 60200.00
RAW: 24, s: 120, aX: 0.59, aY: 0.27, aZ: 9.44, gX: -0.16, gY: -0.03, gZ: -0.13, timeS: 60213.00
RAW: 25, s: 125, aX: 0.40, aY: 2.42, aZ: 8.59, gX: 0.01, gY: -0.07, gZ: -0.13, timeS: 60227.00
RAW: 26, s: 130, aX: -0.29, aY: 1.38, aZ: 12.82, gX: 0.01, gY: 0.07, gZ: -0.08, timeS: 60241.00
RAW: 27, s: 135, aX: -0.11, aY: 2.09, aZ: 9.90, gX: 0.05, gY: -0.13, gZ: -0.10, timeS: 60254.00
RAW: 28, s: 140, aX: -1.34, aY: 0.86, aZ: 10.19, gX: -0.00, gY: 0.11, gZ: -0.14, timeS: 60268.00
RAW: 29, s: 145, aX: -0.13, aY: 1.50, aZ: 10.75, gX: 0.09, gY: -0.15, gZ: -0.06, timeS: 60281.00
RAW: 30, s: 150, aX: -1.52, aY: 1.23, aZ: 8.89, gX: -0.05, gY: 0.17, gZ: -0.03, timeS: 60295.00
RAW: 31, s: 155, aX: 1.30, aY: 0.47, aZ: 8.67, gX: -0.03, gY: -0.06, gZ: -0.05, timeS: 60309.00
RAW: 32, s: 150, aX: -0.98, aY: 1.34, aZ: 11.17, gX: 0.01, gY: 0.17, gZ: -0.12, timeS: 60322.00
RAW: 33, s: 145, aX: 1.39, aY: 1.47, aZ: 7.67, gX: -0.20, gY: -0.08, gZ: -0.07, timeS: 60336.00
RAW: 34, s: 140, aX: -1.88, aY: 2.54, aZ: 10.72, gX: -0.15, gY: -0.06, gZ: -0.02, timeS: 60349.00
RAW: 35, s: 135, aX: 0.83, aY: 3.10, aZ: 9.41, gX: -0.09, gY: 0.05, gZ: -0.11, timeS: 60363.00
RAW: 36, s: 130, aX: 1.36, aY: -0.68, aZ: 10.38, gX: -0.12, gY: -0.11, gZ: 0.00, timeS: 60377.00
