Heading 333.85, deg 
RPM1 7.50, RPM2 7.50, Counter1 5, Counter2 5, distanceTraveled 5.12, posX 13.66, posY 20.45
30, 89
35, 88
40, 89
45, 89
50, 89
55, 90
60, 90
65, 90
70, 91
75, 148
80, 99
85, 148
90, 148
95, 148
100, 148
105, 148
110, 149
115, 149
120, 150
125, 149
130, 150
135, 189
140, 189
145, 0
150, 0
150, 0
145, 0
140, 190
135, 188
130, 0
125, 151
120, 150
115, 149
110, 150
105, 148
100, 149
95, 148
90, 149
85, 149
80, 147
75, 149
70, 148
65, 93
60, 90
55, 91
50, 90
45, 89
40, 89
35, 89
30, 89
Heading 333.85, deg
Heading 333.85, deg 
Heading 333.84, deg 
Heading 333.79, deg 
Heading 333.71, deg 
Heading 333.44, deg 
Heading 333.06, deg 
Heading 332.53, deg 
Heading 331.90, deg 
Heading 331.27, deg 
Heading 330.65, deg 
Heading 330.00, deg 
Heading 329.12, deg 
Heading 328.34, deg 
Heading 327.41, deg 
Heading 326.33, deg
Heading 325.29, deg 
Heading 324.22, deg 
Heading 322.73, deg 
Heading 321.40, deg
Heading 320.00, deg 
Heading 318.42, deg 
Heading 316.94, deg 
Heading 315.62, deg 
Heading 314.16, deg 
Heading 312.85, deg 
Heading 311.74, deg 
Heading 310.55, deg 
Heading 309.41, deg 
Heading 308.42, deg 
Heading 307.50, deg 
Heading 306.68, deg
Heading 306.10, deg 
Heading 305.57, deg 
RPM1 6.00, RPM2 7.50, Counter1 4, Counter2 5, distanceTraveled 4.61, posX 17.17, posY 17.47
Heading 305.57, deg
Heading 305.57, deg 
Heading 305.57, deg 
Heading 305.51, deg 
Heading 305.31, deg 
Heading 304.93, deg 
Heading 304.41, deg 
Heading 303.80, deg 
Heading 303.25, deg 
Heading 302.65, deg 
Heading 301.99, deg 
Heading 301.30, deg 
Heading 300.54, deg 
Heading 299.71, deg 
Heading 298.73, deg 
Heading 297.78, deg 
Heading 296.78, deg 
Heading 295.72, deg
Heading 294.72, deg 
Heading 293.53, deg 
Heading 292.31, deg 
Heading 291.06, deg 
Heading 289.86, deg 
Heading 288.51, deg 
Heading 287.09, deg 
Heading 285.72, deg 
Heading 284.33, deg 
Heading 283.13, deg 
Heading 281.72, deg 
Heading 280.48, deg 
Heading 279.44, deg 
Heading 278.26, deg 
Heading 277.25, deg 
Heading 276.46, deg 
Heading 275.63, deg 
Heading 274.89, deg 
RPM1 7.50, RPM2 7.50, Counter1 5, Counter2 5, distanceTraveled 5.12, posX 18.95, posY 12.66
30, 141
35, 143
40, 140
45, 140
50, 141
55, 93
60, 92
65, 90
70, 88
75, 86
80, 86
85, 84
90, 84
95, 84
100, 84
105, 84
110, 84
115, 84
120, 85
125, 84
130, 86
135, 85
140, 87
145, 86
150, 155
150, 153
145, 153
140, 155
135, 87
130, 88
125, 86
120, 85
115, 85
110, 85
105, 84
100, 85
95, 84
90, 84
85, 85
80, 84
75, 86
70, 85
65, 85
60, 85
55, 85
50, 87
45, 93
